39,LSN - Instructions (last updated on 12/1 by Pierce),,,,,,,,
learning-sound-names/run.py,"LSN stands for Learning Sound Names. In this study, participants learn the meaning of some new words. The participants will learn that each word is associated with a particular category of sounds. They are not given instructions about the word meanings, so they have to learn through trial and error. This should be emphasized to the participants: they supposed to learn the meanings of the words by guessing and then getting feedback on their answers. At the end of the experiment, a survey will pop up asking them about the experiment.

This is a short experiment, and even with the survey it should only take about 15 minutes for participants to complete.

The green columns are the ones that need to be entered in the pop up box that opens when you start the experiment. The experiment is located in the Dropbox at learning-sound-names/run.py",,,,,,,click here for TLT Subject Info Sheet,https://docs.google.com/spreadsheets/d/1KNe0xJR1g2DSy5TFg-4UGeiAvugueOclLCkTNIEkdAo/edit#gid=0
exp,subj id,seed,word type n,room,date,initials,compliance,notes,
LSN_V1,LSN101,101,1,Elaine,11/16/16,PE,5,,
LSN_V1,LSN102,102,2,Kramer,11/21/16,SW,5,,
LSN_V1,LSN103,103,3,George ,11/22/16,SW,5,,
LSN_V1,LSN104,104,1,George ,11/23/16,SW,5,,
LSN_V1,LSN105,105,2,Elaine,11/24/16,SW,5,,
LSN_V1,LSN106,106,3,Jerry,11/25/16,SW,5,,
LSN_V1,LSN107,107,1,Kramer,11/26/16,SW,5,,
LSN_V1,LSN108,108,2,Kramer,11/22/16,HS,5,,
LSN_V1,LSN109,109,3,George ,11/22/16,HS,5,,
LSN_V1,LSN110,110,1,,,,,,
LSN_V1,LSN111,111,2,Jerry,11/22/16,HS,5,,
LSN_V1,LSN112,112,3,,,,,,
LSN_V1,LSN113,113,1,,,,,,
LSN_V1,LSN114,114,2,Kramer,11/22/16,HS,4,"Looked sleepy, slapped his face a bit (assuming to wake himself up)",
LSN_V1,LSN115,115,3,Elaine,11/22/16,HS,5,,
LSN_V1,LSN116,116,1,Jerry,11/22/16,HS,5,,
LSN_V1,LSN117,117,2,Kramer,11/22/16,HS,5,,
LSN_V1,LSN118,118,3,George,11/22/16,HS,5,,
LSN_V1,LSN119,119,1,Elaine,11/22/16,HS,5,,
LSN_V1,LSN120,120,2,Jerry,11/22/16,HS,5,,
LSN_V1,LSN121,121,3,Kramer,11/22/16,HS,5,,
LSN_V1,LSN122,122,1,Jerry,12/02/16,SW,5,,
LSN_V1,LSN123,123,2,Elaine,12/02/16,SW,5,,
LSN_V1,LSN124,124,3,George,12/02/16,SW,5,,
LSN_V1,LSN125,125,1,Kramer,12/02/16,SW,5,,
LSN_V1,LSN126,126,2,Elaine,12/02/16,SW,5,,
LSN_V1,LSN127,127,3,Jerry,12/02/16,SW,5,,
LSN_V1,LSN128,128,1,George,12/02/16,SW,5,,
LSN_V1,LSN129,129,2,Kramer,12/02/16,SW,5,,
LSN_V1,LSN130,130,3,George,12/02/16,SW,5,,
LSN_V1,LSN131,131,1,Elaine,12/02/16,SW,5,,
LSN_V1,LSN132,132,2,Kramer,12/02/16,SW,5,,
LSN_V1,LSN133,133,3,George,12/02/16,MP,5,,
LSN_V1,LSN134,134,1,Elaine,12/02/16,MP,5,,
LSN_V1,LSN135,135,2,Jerry,12/02/16,MP,5,didn't get to complete survey,
LSN_V1,LSN136,136,3,Kramer,12/02/16,MP,5,didn't get to complete survey,
LSN_V1,LSN137,137,1,Kramer,12/02/16,MP,5,,
LSN_V1,LSN138,138,2,George,12/02/16,MP,5,,
LSN_V1,LSN139,139,3,Kramer,12/02/16,MP,5,,
LSN_V1,LSN140,140,1,George,12/02/16,MP,5,,
LSN_V1,LSN141,141,2,Elaine,12/02/16,MP,5,,
LSN_V1,LSN142,142,3,Kramer,12/02/16,MP,5,,
LSN_V1,LSN143,143,1,Kramer,12/05/16,MP,5,,
LSN_V1,LSN144,144,2,Kramer,12/06/16,MP,5,,
LSN_V1,LSN145,145,3,George,12/06/16,MP,5,,
LSN_V1,LSN146,146,1,Elaine,12/06/16,MP,5,,
LSN_V1,LSN147,147,2,Jerry,12/06/16,MP,5,,
LSN_V1,LSN148,148,3,George,12/06/16,ZH,5,,
LSN_V1,LSN149,149,1,Kramer,12/06/16,ZH,5,,
LSN_V1,LSN150,150,2,Elaine,12/06/16,ZH,5,,
LSN_V1,LSN151,151,3,Jerry,12/06/16,ZH,5,,
LSN_V1,LSN152,152,1,George,12/06/16,ZH,5,,
LSN_V1,"LSN153
",153,2,Kramer,12/06/16,ZH,5,,
LSN_V1,LSN154,154,3,Kramer,12/7/16,JR,5,,
LSN_V1,LSN155,155,1,George,12/7/16,JR,5,,
LSN_V1,LSN156,156,2,Elaine,12/7/16,JR,5,,
LSN_V1,LSN157,157,3,Jerry,12/7/16,JR,5,,
LSN_V1,LSN158,158,1,Kramer,12/7/16,JR,5,,
LSN_V1,LSN159,159,2,George,12/7/16,JR,5,,
LSN_V1,LSN160,160,3,Elaine,12/7/16,JR,5,,
LSN_V1,LSN161,161,1,Jerry,12/7/16,JR,5,,
LSN_V1,LSN162,162,2,Kramer,12/7/16,JR,5,,
LSN_V1,LSN163,163,3,George,12/7/16,JR,5,,
LSN_V1,LSN164,164,1,Elaine,12/7/16,JR,5,focused during the experiment but looked over at his phone during the breaks in the experiment,
LSN_V1,LSN165,165,2,Kramer,12/9/16,ZH,5,,
LSN_V1,LSN166,166,3,George,12/9/16,ZH,5,,
LSN_V1,LSN167,167,1,Elaine,12/9/16,ZH,5,,
LSN_V1,LSN168,168,2,Kramer,12/9/16,ZH,5,,
LSN_V1,LSN169,169,3,George,12/9/16,ZH,5,,
LSN_V1,LSN170,170,1,Elaine,12/9/16,ZH,5,,
